seq,cam_view,start_frame,end_frame,url,gait_event,dataset,gait_pat
cll74njy2001k3o6ls5l7mt08,right side,131,251,https://www.youtube.com/watch?v=idpMyfZB8NY,,Abnormal Gait,myopathic
cll74nx98001o3o6lkdlyjqkj,left side,254,376,https://www.youtube.com/watch?v=idpMyfZB8NY,,Abnormal Gait,myopathic
cll74oaue001s3o6lokpt6r3r,right side,381,498,https://www.youtube.com/watch?v=idpMyfZB8NY,,Abnormal Gait,myopathic
cll74opgk001w3o6lpjvqslkk,front,510,611,https://www.youtube.com/watch?v=idpMyfZB8NY,,Abnormal Gait,myopathic
cll74pdep00203o6l8m5f1a7p,right side,626,736,https://www.youtube.com/watch?v=idpMyfZB8NY,,Abnormal Gait,myopathic
cll74psft00243o6lzpm59k27,left side,740,922,https://www.youtube.com/watch?v=idpMyfZB8NY,,Abnormal Gait,myopathic
cll74q59g00283o6lp8wjejom,right side,926,1044,https://www.youtube.com/watch?v=idpMyfZB8NY,,Abnormal Gait,myopathic
cll74qs2e002c3o6l88xwhcsc,left side,1048,1170,https://www.youtube.com/watch?v=idpMyfZB8NY,,Abnormal Gait,myopathic
cll74r665002g3o6leghjiw3d,right side,1175,1293,https://www.youtube.com/watch?v=idpMyfZB8NY,,Abnormal Gait,myopathic
cll74rnnc002k3o6lgyr24huh,left side,1298,1455,https://www.youtube.com/watch?v=idpMyfZB8NY,,Abnormal Gait,myopathic
cll74s21j002o3o6lee0bhajg,right side,1544,1640,https://www.youtube.com/watch?v=idpMyfZB8NY,,Abnormal Gait,myopathic
cll74sxdi002s3o6ljm7imxsb,left side,1645,1764,https://www.youtube.com/watch?v=idpMyfZB8NY,,Abnormal Gait,myopathic
cll74tkf6002w3o6lgyark0c3,right side,1862,1951,https://www.youtube.com/watch?v=idpMyfZB8NY,,Abnormal Gait,myopathic
cll74u7cs00303o6lf02y81t8,right side,1962,2058,https://www.youtube.com/watch?v=idpMyfZB8NY,,Abnormal Gait,myopathic
cll751hue00353o6ly952utd8,left side,529,657,https://www.youtube.com/watch?v=IFukr8BJYRE,,Abnormal Gait,exercise
cll7522up00393o6lahjxv1rb,left side,750,818,https://www.youtube.com/watch?v=IFukr8BJYRE,,Abnormal Gait,exercise
cll752hdv003d3o6lvk6cl1qq,left side,947,1049,https://www.youtube.com/watch?v=IFukr8BJYRE,,Abnormal Gait,exercise
cll7530dx003h3o6lj1cobct1,left side,1177,1270,https://www.youtube.com/watch?v=IFukr8BJYRE,,Abnormal Gait,exercise
cll753nnb003l3o6l6a8wjsb5,left side,1345,1412,https://www.youtube.com/watch?v=IFukr8BJYRE,,Abnormal Gait,exercise
cll754iv9003q3o6le34xmhdw,right side,358,525,https://www.youtube.com/watch?v=iIfLn0pzj0o,,Abnormal Gait,exercise
cll7556nj003u3o6lzhcysmtf,right side,670,796,https://www.youtube.com/watch?v=iIfLn0pzj0o,,Abnormal Gait,exercise
cll755ukj003y3o6l82yyhwzc,right side,913,1167,https://www.youtube.com/watch?v=iIfLn0pzj0o,,Abnormal Gait,exercise
cll7ar7am00053o6l5o5l0gu5,right side,425,502,https://www.youtube.com/watch?v=IHCwsRk2qmg,,Abnormal Gait,exercise
cll7arq7a00093o6l16i63dz7,left side,797,992,https://www.youtube.com/watch?v=IHCwsRk2qmg,,Abnormal Gait,exercise
cll7as4yq000d3o6l9o4h2ozb,right side,1058,1248,https://www.youtube.com/watch?v=IHCwsRk2qmg,,Abnormal Gait,exercise
cll7ate0a000j3o6lurub2tak,right side,1554,1628,https://www.youtube.com/watch?v=Iu4nWYBqM5w,,Abnormal Gait,exercise
cll7auory000n3o6lkh50rbef,left side,3095,3290,https://www.youtube.com/watch?v=Iu4nWYBqM5w,,Abnormal Gait,exercise
cll7awma0000w3o6lrtedrldd,front,2080,2306,https://www.youtube.com/watch?v=iUEcm8LxBhY,,Abnormal Gait,abnormal
cll7ax03e00103o6lnh82mwyz,back,2577,2781,https://www.youtube.com/watch?v=iUEcm8LxBhY,,Abnormal Gait,abnormal
cll7axk4n00143o6lbbb91v5y,front,2831,3063,https://www.youtube.com/watch?v=iUEcm8LxBhY,,Abnormal Gait,abnormal
cll7ay9td00183o6li3x7vks6,back,3793,3941,https://www.youtube.com/watch?v=iUEcm8LxBhY,,Abnormal Gait,abnormal
cll7az0zy001c3o6ly4mhvfjm,front,3993,4157,https://www.youtube.com/watch?v=iUEcm8LxBhY,,Abnormal Gait,abnormal
cll7b064n00053o6lq8mpodzg,right side,2493,2693,https://www.youtube.com/watch?v=IuEeKzqsfmk,,Abnormal Gait,myopathic
cll7b0ogn00093o6lkoze3mta,right side,2777,2907,https://www.youtube.com/watch?v=IuEeKzqsfmk,,Abnormal Gait,myopathic
cll7b5520001b3o6ltainxzq7,right side,1,454,https://www.youtube.com/watch?v=IV_IsstW-gA,,Abnormal Gait,abnormal
cll7b5mmr001f3o6ler43480l,left side,549,882,https://www.youtube.com/watch?v=IV_IsstW-gA,,Abnormal Gait,abnormal
cll7b64pr001j3o6l51wteo3i,right side,902,2077,https://www.youtube.com/watch?v=IV_IsstW-gA,,Abnormal Gait,abnormal
cll7b6r02001n3o6lon9p2jw9,left side,2107,3208,https://www.youtube.com/watch?v=IV_IsstW-gA,,Abnormal Gait,abnormal
cll7b79a7001r3o6lmg9zv8kx,front,3218,3566,https://www.youtube.com/watch?v=IV_IsstW-gA,,Abnormal Gait,abnormal
cll7b7wg2001v3o6lai7giyv9,back,3673,3930,https://www.youtube.com/watch?v=IV_IsstW-gA,,Abnormal Gait,abnormal
cll7b8e7l001z3o6lrl1ng69n,front,3948,4986,https://www.youtube.com/watch?v=IV_IsstW-gA,,Abnormal Gait,abnormal
cll7b8rqh00233o6lu29ve8tx,back,5002,5895,https://www.youtube.com/watch?v=IV_IsstW-gA,,Abnormal Gait,abnormal
cll7bb07a00293o6lln0i08hu,right side,79,905,https://www.youtube.com/watch?v=J3mY4-IMp9o,,Abnormal Gait,exercise
cll7bcydm002g3o6l4fkft7bh,front,1,262,https://www.youtube.com/watch?v=jDms_s0q-p4,,Abnormal Gait,abnormal
cll7bdq38002l3o6l1q2ph1uc,right side,361,694,https://www.youtube.com/watch?v=jGMjBt41I7g,,Abnormal Gait,abnormal
cll7bec6c002p3o6lddbs22oo,left side,727,1018,https://www.youtube.com/watch?v=jGMjBt41I7g,,Abnormal Gait,abnormal
cll7bfkl4002u3o6l8hbja1yl,front,404,503,https://www.youtube.com/watch?v=JGXs0fVXl8E,,Abnormal Gait,exercise
cll7bgdaa002y3o6l35uuu3cn,front,850,959,https://www.youtube.com/watch?v=JGXs0fVXl8E,,Abnormal Gait,exercise
cll7bh2lv00333o6l66gqcyq3,back,1,420,https://www.youtube.com/watch?v=JRS8q8Ri8Jo,,Abnormal Gait,abnormal
cll7bhnmu00373o6lsa7y9j51,front,466,805,https://www.youtube.com/watch?v=JRS8q8Ri8Jo,,Abnormal Gait,abnormal
cll7bjqen003b3o6ljt1q648r,back,817,1882,https://www.youtube.com/watch?v=JRS8q8Ri8Jo,,Abnormal Gait,abnormal
cll7nivjk00043o6llmtvg69b,front,2056,2828,https://www.youtube.com/watch?v=JRS8q8Ri8Jo,,Abnormal Gait,abnormal
cll7nkrfb00093o6l6bba9hwo,left side,421,594,https://www.youtube.com/watch?v=JUMhhwFANKE,,Abnormal Gait,parkinsons
cll7nljgk000d3o6l3psndypi,front,877,901,https://www.youtube.com/watch?v=JUMhhwFANKE,,Abnormal Gait,parkinsons
cll7nljgk000d3o6l3psndypi,right side,678,902,https://www.youtube.com/watch?v=JUMhhwFANKE,,Abnormal Gait,parkinsons
cll7nqash00123o6l6sft78cp,front,79,199,https://www.youtube.com/watch?v=jz1pkRCC-7Q,,Abnormal Gait,abnormal
cll7nqwja00163o6lu1r5pwpy,back,236,388,https://www.youtube.com/watch?v=jz1pkRCC-7Q,,Abnormal Gait,abnormal
cll7nro3u001a3o6l0ddx81ph,front,391,506,https://www.youtube.com/watch?v=jz1pkRCC-7Q,,Abnormal Gait,abnormal
cll7nsa9l001e3o6ldsgyg1qy,back,550,693,https://www.youtube.com/watch?v=jz1pkRCC-7Q,,Abnormal Gait,abnormal
cll7ntwcy001j3o6l58p3y3fx,back,65,280,https://www.youtube.com/watch?v=jzJIpY6vRLo,,Abnormal Gait,myopathic
cll7nuif7001n3o6ltux62vsz,front,329,514,https://www.youtube.com/watch?v=jzJIpY6vRLo,,Abnormal Gait,myopathic
cll7nuzfe001r3o6lzh1nyjnq,back,694,914,https://www.youtube.com/watch?v=jzJIpY6vRLo,,Abnormal Gait,myopathic
cll7nvnpk001v3o6l6i9yqdbg,front,955,1154,https://www.youtube.com/watch?v=jzJIpY6vRLo,,Abnormal Gait,myopathic
cll7nz8sk00213o6lvx7830ce,right side,1,210,https://www.youtube.com/watch?v=k_u1odxxsWY,,Abnormal Gait,abnormal
cll7nzrgj00253o6lf04usvqf,left side,255,495,https://www.youtube.com/watch?v=k_u1odxxsWY,,Abnormal Gait,abnormal
cll7o0dy800293o6l6s9oc5ys,right side,508,1189,https://www.youtube.com/watch?v=k_u1odxxsWY,,Abnormal Gait,abnormal
cll7o1528002d3o6lbwomj1bu,left side,1202,1958,https://www.youtube.com/watch?v=k_u1odxxsWY,,Abnormal Gait,abnormal
cll7o1pfd002h3o6lslcoqnba,front,1964,2216,https://www.youtube.com/watch?v=k_u1odxxsWY,,Abnormal Gait,abnormal
cll7o2ylv002l3o6ll1xqlsse,back,2256,2523,https://www.youtube.com/watch?v=k_u1odxxsWY,,Abnormal Gait,abnormal
cll7o3c6p002p3o6ldijxknj2,front,2532,3097,https://www.youtube.com/watch?v=k_u1odxxsWY,,Abnormal Gait,abnormal
cll7o3rt6002t3o6lhmpnv4pa,back,3116,3769,https://www.youtube.com/watch?v=k_u1odxxsWY,,Abnormal Gait,abnormal
cll7ob018002y3o6lngai3iq4,back,355,606,https://www.youtube.com/watch?v=kA40kglSmYw,,Abnormal Gait,stroke
cll7oc4r400323o6loioj0j28,front,3841,4275,https://www.youtube.com/watch?v=kA40kglSmYw,,Abnormal Gait,stroke
cll7of6ql00393o6l0hjh0o8h,front,1766,1957,https://www.youtube.com/watch?v=kfy7eAnlFHI,,Abnormal Gait,exercise
cll7ofv0l003d3o6lfsogroze,right side,2160,2317,https://www.youtube.com/watch?v=kfy7eAnlFHI,,Abnormal Gait,exercise
cll7ogyi4003i3o6lnpe3i230,right side,220,322,https://www.youtube.com/watch?v=KGeE1XhuVQs,,Abnormal Gait,prosthetic
cll7ohoq9003m3o6ls1ng58v3,left side,776,949,https://www.youtube.com/watch?v=KGeE1XhuVQs,,Abnormal Gait,prosthetic
cll7oi4hc003q3o6l89somaig,right side,959,1188,https://www.youtube.com/watch?v=KGeE1XhuVQs,,Abnormal Gait,prosthetic
cll7ointh003u3o6lgein6ile,left side,1196,1338,https://www.youtube.com/watch?v=KGeE1XhuVQs,,Abnormal Gait,prosthetic
cll7ojdbj003y3o6lg6jm7foy,right side,1347,1426,https://www.youtube.com/watch?v=KGeE1XhuVQs,,Abnormal Gait,prosthetic
cll7ojtl100423o6lm79ehhfo,right side,1450,1578,https://www.youtube.com/watch?v=KGeE1XhuVQs,,Abnormal Gait,prosthetic
cll7okd2g00463o6lqony3cgv,right side,2082,2200,https://www.youtube.com/watch?v=KGeE1XhuVQs,,Abnormal Gait,prosthetic
cll7olcvh004b3o6lcxmzxvgq,left side,1367,1453,https://www.youtube.com/watch?v=Ki3E1EKKDh0,,Abnormal Gait,exercise
cll7om3gz004f3o6ley5yrxxo,left side,1580,1723,https://www.youtube.com/watch?v=Ki3E1EKKDh0,,Abnormal Gait,exercise
cll7omlfa004j3o6l475krfek,right side,1885,2041,https://www.youtube.com/watch?v=Ki3E1EKKDh0,,Abnormal Gait,exercise
cll7onjtt004n3o6lb97nivnd,right side,2776,3003,https://www.youtube.com/watch?v=Ki3E1EKKDh0,,Abnormal Gait,exercise
cll7op9nd004t3o6l418l2kez,right side,1,370,https://www.youtube.com/watch?v=KK7Wr8-tiZY,,Abnormal Gait,exercise
cll7orenf004z3o6lv1lktjsl,right side,1531,1748,https://www.youtube.com/watch?v=-KQ2pfIsGRw,,Abnormal Gait,abnormal
cll7os8xa00533o6lf7ezb4xb,right side,2175,2345,https://www.youtube.com/watch?v=-KQ2pfIsGRw,,Abnormal Gait,abnormal
cll7ot0hm00563o6lkpq8mwoe,right side,2393,2584,https://www.youtube.com/watch?v=-KQ2pfIsGRw,,Abnormal Gait,abnormal
cll7ouqx5005b3o6l6jpxfc60,right side,3590,4323,https://www.youtube.com/watch?v=-KQ2pfIsGRw,,Abnormal Gait,abnormal
cll7ovra4005f3o6l7wsw5we5,right side,7340,7479,https://www.youtube.com/watch?v=-KQ2pfIsGRw,,Abnormal Gait,abnormal
cll7owekm005j3o6ldaan3x94,right side,7537,7600,https://www.youtube.com/watch?v=-KQ2pfIsGRw,,Abnormal Gait,abnormal
cll7ox55y005n3o6l356amt2i,right side,7622,7724,https://www.youtube.com/watch?v=-KQ2pfIsGRw,,Abnormal Gait,abnormal
cll7oy5jl005r3o6l399jkpuj,right side,7761,7814,https://www.youtube.com/watch?v=-KQ2pfIsGRw,,Abnormal Gait,abnormal
cll7p17gq005w3o6lqpp7ngr6,left side,1,149,https://www.youtube.com/watch?v=kqoUzTyn_k4,,Abnormal Gait,myopathic
cll7p1o7c00603o6lnxxropze,right side,157,270,https://www.youtube.com/watch?v=kqoUzTyn_k4,,Abnormal Gait,myopathic
cll7p23kk00643o6le67ff7aj,left side,281,402,https://www.youtube.com/watch?v=kqoUzTyn_k4,,Abnormal Gait,myopathic
cll7p2ixg00683o6lhbtcct1j,front,406,481,https://www.youtube.com/watch?v=kqoUzTyn_k4,,Abnormal Gait,myopathic
cll7p2x3z006c3o6l9gfs03ce,back,489,553,https://www.youtube.com/watch?v=kqoUzTyn_k4,,Abnormal Gait,myopathic
cll7p3axj006g3o6lly39n3tl,right side,569,723,https://www.youtube.com/watch?v=kqoUzTyn_k4,,Abnormal Gait,myopathic
cll7p45l4006l3o6labj32ddr,left side,1,154,https://www.youtube.com/watch?v=krm2Fm26S54,,Abnormal Gait,abnormal
cll7p4i4x006p3o6l46wg9ley,right side,178,320,https://www.youtube.com/watch?v=krm2Fm26S54,,Abnormal Gait,abnormal
cll7p4tbq006t3o6lbgfi7uc9,left side,358,605,https://www.youtube.com/watch?v=krm2Fm26S54,,Abnormal Gait,abnormal
cll7p5cft006x3o6lzxa3l9lx,right side,637,894,https://www.youtube.com/watch?v=krm2Fm26S54,,Abnormal Gait,abnormal
cll7p5o5700713o6lf77pcwo6,left side,933,1164,https://www.youtube.com/watch?v=krm2Fm26S54,,Abnormal Gait,abnormal
cll7p63zc00753o6lmf6n6p9i,right side,1202,1413,https://www.youtube.com/watch?v=krm2Fm26S54,,Abnormal Gait,abnormal
cll7p6iq200793o6lyzrndvi1,left side,1443,1674,https://www.youtube.com/watch?v=krm2Fm26S54,,Abnormal Gait,abnormal
cll7p6z61007d3o6l15kfwloq,right side,1707,1871,https://www.youtube.com/watch?v=krm2Fm26S54,,Abnormal Gait,abnormal
cll7p882j00053o6lf14c7el3,back,1,380,https://www.youtube.com/watch?v=KtFmOS-QVIc,,Abnormal Gait,abnormal
cll7p8ha300093o6lgty82whb,front,413,782,https://www.youtube.com/watch?v=KtFmOS-QVIc,,Abnormal Gait,abnormal
cll7p93u3000d3o6l2xmwkb5o,back,796,1792,https://www.youtube.com/watch?v=KtFmOS-QVIc,,Abnormal Gait,abnormal
cll7p9lfp000h3o6lrfsvfvud,front,1811,2774,https://www.youtube.com/watch?v=KtFmOS-QVIc,,Abnormal Gait,abnormal
cll7pdpya000q3o6ljqewymao,front,1,240,https://www.youtube.com/watch?v=L-41u-0tsFo,,Abnormal Gait,abnormal
cll7pe1vf000u3o6l4kz90gxi,back,283,528,https://www.youtube.com/watch?v=L-41u-0tsFo,,Abnormal Gait,abnormal
cll7pecrs000y3o6lonjwilvk,front,545,1518,https://www.youtube.com/watch?v=L-41u-0tsFo,,Abnormal Gait,abnormal
cll7pesk200123o6lfl30fyxl,back,1649,2655,https://www.youtube.com/watch?v=L-41u-0tsFo,,Abnormal Gait,abnormal
cll7pg92t00173o6ll4zeix6p,left side,1,290,https://www.youtube.com/watch?v=LIF-guVFEt0,,Abnormal Gait,myopathic
cll7pgnnw001b3o6l6dj7pz87,back,293,428,https://www.youtube.com/watch?v=LIF-guVFEt0,,Abnormal Gait,myopathic
cll7phgq7001f3o6lhvyp3qkx,front,455,643,https://www.youtube.com/watch?v=LIF-guVFEt0,,Abnormal Gait,myopathic
cll7phxi9001j3o6l45fcb97i,left side,648,801,https://www.youtube.com/watch?v=LIF-guVFEt0,,Abnormal Gait,myopathic
cll7pipui001n3o6lnqji6t09,right side,820,963,https://www.youtube.com/watch?v=LIF-guVFEt0,,Abnormal Gait,myopathic
cll7pj6z0001r3o6lonkwy0ou,left side,971,1127,https://www.youtube.com/watch?v=LIF-guVFEt0,,Abnormal Gait,myopathic
cll7pk4bv001v3o6l4rvsbn9u,right side,1157,1306,https://www.youtube.com/watch?v=LIF-guVFEt0,,Abnormal Gait,myopathic
cll7pkihc001z3o6l2k2myogc,front,1313,1411,https://www.youtube.com/watch?v=LIF-guVFEt0,,Abnormal Gait,myopathic
cll7pkx8m00233o6l364wm6k4,back,1419,1482,https://www.youtube.com/watch?v=LIF-guVFEt0,,Abnormal Gait,myopathic
cll7plefm00273o6lrluiavsv,left side,1493,1650,https://www.youtube.com/watch?v=LIF-guVFEt0,,Abnormal Gait,myopathic
cll7pluwd002b3o6lktk9yfpv,right side,1685,1791,https://www.youtube.com/watch?v=LIF-guVFEt0,,Abnormal Gait,myopathic
cll7pm826002f3o6lp5tm9v27,left side,1798,1923,https://www.youtube.com/watch?v=LIF-guVFEt0,,Abnormal Gait,myopathic
cll7pmkwd002j3o6l8zgf0gll,right side,1933,2078,https://www.youtube.com/watch?v=LIF-guVFEt0,,Abnormal Gait,myopathic
cll7pmvht002n3o6lwh3pr199,front,2084,2174,https://www.youtube.com/watch?v=LIF-guVFEt0,,Abnormal Gait,myopathic
cll7pn8hj002r3o6lgw1isap7,back,2177,2258,https://www.youtube.com/watch?v=LIF-guVFEt0,,Abnormal Gait,myopathic
cll7pnxg4002v3o6lpixzcc64,left side,2263,2393,https://www.youtube.com/watch?v=LIF-guVFEt0,,Abnormal Gait,myopathic
cll7pofeu002z3o6l476wbj4v,right side,2459,2599,https://www.youtube.com/watch?v=LIF-guVFEt0,,Abnormal Gait,myopathic
cll7pov8d00333o6l7l4m5nuj,left side,2638,2820,https://www.youtube.com/watch?v=LIF-guVFEt0,,Abnormal Gait,myopathic
cll7pp9ze00373o6lbfxzudn0,right side,2865,3008,https://www.youtube.com/watch?v=LIF-guVFEt0,,Abnormal Gait,myopathic
cll7ppx1b003b3o6l7e9k5dwc,front,3012,3098,https://www.youtube.com/watch?v=LIF-guVFEt0,,Abnormal Gait,myopathic
cll7pqcwm003f3o6ltfi4x1ti,back,3102,3166,https://www.youtube.com/watch?v=LIF-guVFEt0,,Abnormal Gait,myopathic
cll7psrig003q3o6lqzf1eqde,right side,99,197,https://www.youtube.com/watch?v=Lm44SFUFcag,,Abnormal Gait,exercise
cll7pumim00413o6lxq82nwrf,right side,244,465,https://www.youtube.com/watch?v=m_3L5ph8ZUY,,Abnormal Gait,exercise
cll7pvj2400463o6lfkjwek8x,right side,971,1146,https://www.youtube.com/watch?v=m_3L5ph8ZUY,,Abnormal Gait,exercise
cll7pyunc004t3o6l0hr6l81f,right side,88,389,https://www.youtube.com/watch?v=MFA0aN8VpS4,,Abnormal Gait,abnormal
cll7pzgge004x3o6lz8afsrb8,left side,479,887,https://www.youtube.com/watch?v=MFA0aN8VpS4,,Abnormal Gait,abnormal
cll7qa64b00593o6lrncwg6xx,right side,869,1092,https://www.youtube.com/watch?v=mjnL8jRppxg,,Abnormal Gait,exercise
cll7qaoj5005d3o6lu8pslk0l,right side,1223,1345,https://www.youtube.com/watch?v=mjnL8jRppxg,,Abnormal Gait,exercise
cll7qcz84005l3o6l0u2rjgr3,right side,135,246,https://www.youtube.com/watch?v=mMNFxYLGsBg,,Abnormal Gait,exercise
cll7qdokm005p3o6l1i7orqpa,left side,781,871,https://www.youtube.com/watch?v=mMNFxYLGsBg,,Abnormal Gait,exercise
cll7qekvj005t3o6ln160mgm7,right side,1622,1898,https://www.youtube.com/watch?v=mMNFxYLGsBg,,Abnormal Gait,exercise
cll7qexyr005x3o6l6nxx6vtn,front,1903,2091,https://www.youtube.com/watch?v=mMNFxYLGsBg,,Abnormal Gait,exercise
cll7qfnma00613o6ly66zt286,right side,2098,2214,https://www.youtube.com/watch?v=mMNFxYLGsBg,,Abnormal Gait,exercise
cll7qg66200653o6lt08n89it,left side,2256,2536,https://www.youtube.com/watch?v=mMNFxYLGsBg,,Abnormal Gait,exercise
cll7qgtea00693o6l50q3lo00,right side,2710,3202,https://www.youtube.com/watch?v=mMNFxYLGsBg,,Abnormal Gait,exercise
cll7qhd3g006d3o6lee9v7nbf,front,3207,3464,https://www.youtube.com/watch?v=mMNFxYLGsBg,,Abnormal Gait,exercise
cll7qis3j006m3o6l9fdb6x79,left side,1,248,https://www.youtube.com/watch?v=Mqr3kdiUzeM,,Abnormal Gait,abnormal
cll7qjcba006q3o6lzz0lkvdi,right side,285,556,https://www.youtube.com/watch?v=Mqr3kdiUzeM,,Abnormal Gait,abnormal
cll7qjvcw006u3o6l280zhuqz,left side,565,1553,https://www.youtube.com/watch?v=Mqr3kdiUzeM,,Abnormal Gait,abnormal
cll7qkwgd006y3o6llnmxybt1,right side,1717,2777,https://www.youtube.com/watch?v=Mqr3kdiUzeM,,Abnormal Gait,abnormal
cll7qnc53007b3o6l18kjlo9h,left side,626,927,https://www.youtube.com/watch?v=mu00TaRG7VU,,Abnormal Gait,stroke
cll7qrh84007o3o6ljr3cnbp7,front,1,348,https://www.youtube.com/watch?v=N9tJ7I4ls6I,,Abnormal Gait,abnormal
cll7qrv26007s3o6l76phyq8a,back,407,770,https://www.youtube.com/watch?v=N9tJ7I4ls6I,,Abnormal Gait,abnormal
cll7qs7tb007w3o6lxsdgc4ui,front,807,1894,https://www.youtube.com/watch?v=N9tJ7I4ls6I,,Abnormal Gait,abnormal
cll7qspps00803o6l06mbu5hr,back,1923,3159,https://www.youtube.com/watch?v=N9tJ7I4ls6I,,Abnormal Gait,abnormal
cll7qu5m400853o6leo4sl391,front,764,841,https://www.youtube.com/watch?v=n9UFB_8n_gA,,Abnormal Gait,abnormal
cll7quy7y00893o6lgq17f5xp,front,843,877,https://www.youtube.com/watch?v=n9UFB_8n_gA,,Abnormal Gait,abnormal
cll7qvutf008d3o6lwsz9gxtf,front,1313,1359,https://www.youtube.com/watch?v=n9UFB_8n_gA,,Abnormal Gait,abnormal
cll7qwmrw008h3o6la0nhmwi3,front,1664,1731,https://www.youtube.com/watch?v=n9UFB_8n_gA,,Abnormal Gait,abnormal
cll7qx2w0008l3o6ljeou9xz5,front,1750,1841,https://www.youtube.com/watch?v=n9UFB_8n_gA,,Abnormal Gait,abnormal
cll7qxr1s008p3o6lx8jmlf7t,back,3783,3821,https://www.youtube.com/watch?v=n9UFB_8n_gA,,Abnormal Gait,abnormal
cll7qyeiw008t3o6lxtmvib3d,back,3864,3909,https://www.youtube.com/watch?v=n9UFB_8n_gA,,Abnormal Gait,abnormal
cll7qz1w4008x3o6lmg2qbi0u,back,4391,4428,https://www.youtube.com/watch?v=n9UFB_8n_gA,,Abnormal Gait,abnormal
cll7r1ayz00983o6lyniyjad5,left side,77,287,https://www.youtube.com/watch?v=nBE1N5CgLm8,,Abnormal Gait,exercise
cll7r2tbm009f3o6ltp97agru,right side,164,352,https://www.youtube.com/watch?v=Nd_aPzROpZg,,Abnormal Gait,exercise
cll7r3sa3009k3o6l1r97egyz,back,26,240,https://www.youtube.com/watch?v=nhTOzpZm5fQ,,Abnormal Gait,exercise
cll7r6v4500a13o6lddr88noj,front,57,106,https://www.youtube.com/watch?v=nlwvWYibePs,,Abnormal Gait,abnormal
cll7r7mko00a53o6l8msnwwpb,front,107,179,https://www.youtube.com/watch?v=nlwvWYibePs,,Abnormal Gait,abnormal
cll7r8pxf00a93o6lk7xurevr,front,706,823,https://www.youtube.com/watch?v=nlwvWYibePs,,Abnormal Gait,abnormal
cll7ra6ex00ad3o6lokwwngiq,right side,885,951,https://www.youtube.com/watch?v=nlwvWYibePs,,Abnormal Gait,abnormal
cll7rbjqf00ah3o6lavxphy3j,front,1182,1273,https://www.youtube.com/watch?v=nlwvWYibePs,,Abnormal Gait,abnormal
cll7rem8d00ay3o6l3ytumz1s,right side,1,418,https://www.youtube.com/watch?v=ntzzSZW8plk,,Abnormal Gait,abnormal
cll7rf3tx00b23o6l6rmg0swu,left side,495,840,https://www.youtube.com/watch?v=ntzzSZW8plk,,Abnormal Gait,abnormal
cll7rfn9p00b63o6llicdrdik,right side,856,2153,https://www.youtube.com/watch?v=ntzzSZW8plk,,Abnormal Gait,abnormal
cll7rg9nk00ba3o6lblgphdnf,left side,2174,3206,https://www.youtube.com/watch?v=ntzzSZW8plk,,Abnormal Gait,abnormal
cll7rgp8y00be3o6lxy3nwceo,front,3215,3555,https://www.youtube.com/watch?v=ntzzSZW8plk,,Abnormal Gait,abnormal
cll7rh5l100bi3o6lsl6a0l14,back,3632,3954,https://www.youtube.com/watch?v=ntzzSZW8plk,,Abnormal Gait,abnormal
cll7rhn4c00bm3o6l7i14kom1,front,3974,4974,https://www.youtube.com/watch?v=ntzzSZW8plk,,Abnormal Gait,abnormal
cll7riaoo00bq3o6ljjm9tgdk,back,4993,5887,https://www.youtube.com/watch?v=ntzzSZW8plk,,Abnormal Gait,abnormal
cll8e6qmr00063o6lwy5xaa06,right side,1,421,https://www.youtube.com/watch?v=O1QibgYaKbY,,Abnormal Gait,abnormal
cll8e7fwo000a3o6lx7vbhve7,left side,588,990,https://www.youtube.com/watch?v=O1QibgYaKbY,,Abnormal Gait,abnormal
cll8e821x000e3o6l1a9bjetz,right side,1022,1935,https://www.youtube.com/watch?v=O1QibgYaKbY,,Abnormal Gait,abnormal
cll8e93g3000i3o6lxvm2yhd6,left side,2590,3652,https://www.youtube.com/watch?v=O1QibgYaKbY,,Abnormal Gait,abnormal
cll8e9sgi000m3o6lveq1w2fr,right side,3673,4185,https://www.youtube.com/watch?v=O1QibgYaKbY,,Abnormal Gait,abnormal
cll8eahs6000q3o6lzemkbi27,left side,4272,4799,https://www.youtube.com/watch?v=O1QibgYaKbY,,Abnormal Gait,abnormal
cll8ebce5000u3o6lj55n38oe,right side,4823,6023,https://www.youtube.com/watch?v=O1QibgYaKbY,,Abnormal Gait,abnormal
cll8ecayf000y3o6lpus3xxcd,left side,6376,7865,https://www.youtube.com/watch?v=O1QibgYaKbY,,Abnormal Gait,abnormal
cll8ee0we00143o6lutcc0bu3,right side,1,371,https://www.youtube.com/watch?v=oGXAmLs3ODY,,Abnormal Gait,exercise
cll8ejpn5001z3o6lc97nhqzd,back,1654,2167,https://www.youtube.com/watch?v=OPkJnoYkhPA,,Abnormal Gait,abnormal
cll8ekggd00233o6lzpy73nhi,front,2168,2578,https://www.youtube.com/watch?v=OPkJnoYkhPA,,Abnormal Gait,abnormal
cll8el32600273o6lv1oz0vub,left side,2579,3717,https://www.youtube.com/watch?v=OPkJnoYkhPA,,Abnormal Gait,abnormal
cll8elvuh002b3o6llun2czxc,left side,4018,4758,https://www.youtube.com/watch?v=OPkJnoYkhPA,,Abnormal Gait,abnormal
cll8emq38002e3o6lclfm49gu,back,4969,5597,https://www.youtube.com/watch?v=OPkJnoYkhPA,,Abnormal Gait,abnormal
